id,date,sentiment,irony,inferred_occupation,occupation_confidence
1.8136968437691392e+18,2024-07-17,NEG,not ironic,executive,0.9682301878929138
1.81369679389857e+18,2024-07-17,POS,not ironic,influencer,0.8089520931243896
1.813696441686147e+18,2024-07-17,NEG,not ironic,lawyer,0.9982969760894777
1.8136964007206175e+18,2024-07-17,NEG,not ironic,writer,0.9777557849884032
1.8136963619230515e+18,2024-07-17,NEU,not ironic,speaker,0.5332262516021729
1.813696265148068e+18,2024-07-17,POS,not ironic,performer,0.9950711131095886
1.8136962418739244e+18,2024-07-17,NEG,ironic,journalist,0.9192644357681274
1.8136962224417344e+18,2024-07-17,NEG,not ironic,journalist,0.9983431100845336
1.8136961817357025e+18,2024-07-17,NEU,not ironic,performer,0.9963829517364502
1.813696043562988e+18,2024-07-17,POS,not ironic,influencer,0.9921352863311768
1.8596862672456911e+18,2024-11-21,NEU,ironic,speaker,0.8814900517463684
1.8596859173946537e+18,2024-11-21,NEU,ironic,influencer,0.8790472745895386
1.859685328170386e+18,2024-11-21,NEG,ironic,writer,0.941289246082306
1.859685023525536e+18,2024-11-21,NEU,not ironic,influencer,0.98785799741745
1.859684891526562e+18,2024-11-21,NEG,not ironic,attorney,0.994968056678772
1.8596842448697428e+18,2024-11-21,NEG,ironic,speaker,0.918614625930786
1.8596839429763896e+18,2024-11-21,NEU,ironic,freelancer,0.5439370274543762
1.8596827017769124e+18,2024-11-21,NEU,not ironic,influencer,0.9586271643638612
1.8596823554826488e+18,2024-11-21,NEU,ironic,activist,0.3878677487373352
1.8596822735468628e+18,2024-11-21,NEG,not ironic,performer,0.9988555908203124
1.8596822080442616e+18,2024-11-21,NEU,not ironic,journalist,0.9956342577934264
1.859681457439953e+18,2024-11-21,POS,not ironic,educator,0.9556960463523864
1.8596805976455908e+18,2024-11-21,NEG,ironic,economist,0.9781462550163268
1.859680280262607e+18,2024-11-21,NEU,not ironic,performer,0.9896662831306458
1.8596797510756849e+18,2024-11-21,POS,not ironic,politician,0.9961658716201782
1.859679701318632e+18,2024-11-21,NEG,not ironic,performer,0.9987710118293762
1.8596789028363963e+18,2024-11-21,NEU,ironic,performer,0.9979534149169922
1.859678830165996e+18,2024-11-21,NEG,ironic,influencer,0.8614934086799622
1.859678570811097e+18,2024-11-21,NEU,not ironic,speaker,0.9802528023719788
1.8596785265905505e+18,2024-11-21,NEG,not ironic,influencer,0.996167540550232
1.85967839884055e+18,2024-11-21,NEG,not ironic,journalist,0.9799090027809144
1.859678089531228e+18,2024-11-21,NEU,not ironic,journalist,0.9898673295974731
1.859676679763001e+18,2024-11-21,NEU,not ironic,podcaster,0.9966859221458436
1.8596762816186944e+18,2024-11-21,NEU,not ironic,influencer,0.948716402053833
1.8596759707789148e+18,2024-11-21,NEU,not ironic,freelancer,0.8301817774772644
1.859675726292845e+18,2024-11-21,NEG,ironic,researcher,0.9945552349090576
1.8596752689627136e+18,2024-11-21,NEG,not ironic,influencer,0.6149463653564453
1.859675114406806e+18,2024-11-21,NEU,not ironic,researcher,0.9941877126693726
1.859674396601852e+18,2024-11-21,NEU,ironic,journalist,0.9933183789253236
1.8596739531841743e+18,2024-11-21,NEU,not ironic,lawyer,0.9424071907997132
1.859673836179903e+18,2024-11-21,POS,not ironic,filmmaker,0.995535969734192
1.8596725172141752e+18,2024-11-21,NEU,ironic,writer,0.8227057456970215
1.8596716363935337e+18,2024-11-21,NEG,ironic,writer,0.9056634306907654
1.8596716004607145e+18,2024-11-21,NEU,ironic,professor,0.9875724911689758
1.859670869502722e+18,2024-11-21,NEU,not ironic,lawyer,0.9978631734848022
1.8596703708293368e+18,2024-11-21,NEU,not ironic,politician,0.8319106101989746
1.8596698430727168e+18,2024-11-21,NEG,not ironic,influencer,0.9524869322776794
1.859669146683966e+18,2024-11-21,NEG,not ironic,software engineer,0.996851086616516
1.8596684687376384e+18,2024-11-21,POS,ironic,writer,0.89866042137146
1.8596671450027663e+18,2024-11-21,NEU,not ironic,writer,0.9876777529716492
1.8596667136645407e+18,2024-11-21,NEU,not ironic,performer,0.6743825674057007
1.8596665682859707e+18,2024-11-21,NEU,not ironic,influencer,0.9524869322776794
1.8596663266647616e+18,2024-11-21,NEU,not ironic,musician,0.8953733444213867
1.859666249342673e+18,2024-11-21,NEG,not ironic,filmmaker,0.9977415204048156
1.8596662479040023e+18,2024-11-21,NEG,not ironic,retired,0.9555174112319946
1.8596654162825708e+18,2024-11-21,NEG,ironic,activist,0.8019750714302063
1.859665271033844e+18,2024-11-21,NEG,not ironic,influencer,0.9085970520973206
1.859665215354516e+18,2024-11-21,NEG,ironic,politician,0.9882166981697084
1.8596644562231624e+18,2024-11-21,NEU,ironic,speaker,0.8511500358581543
1.859663924502856e+18,2024-11-21,NEU,ironic,influencer,0.981019139289856
1.8596631711471373e+18,2024-11-21,NEU,not ironic,speaker,0.9773457646369934
1.859662829168755e+18,2024-11-21,NEG,ironic,engineer,0.9877147674560548
1.859662215407928e+18,2024-11-21,NEG,not ironic,speaker,0.3702304363250732
1.8596619397120653e+18,2024-11-21,NEU,ironic,journalist,0.9364482164382936
1.8596616808226447e+18,2024-11-21,NEG,not ironic,journalist,0.996030569076538
1.8596614502032343e+18,2024-11-21,POS,not ironic,activist,0.9074223637580872
1.8596613101218696e+18,2024-11-21,NEU,not ironic,podcaster,0.9308555722236632
1.859660850187076e+18,2024-11-21,NEG,not ironic,photographer,0.9152071475982666
1.859659750558008e+18,2024-11-21,NEG,ironic,freelancer,0.9713318347930908
1.8596596598142405e+18,2024-11-21,NEG,ironic,politician,0.9948303699493408
1.8596594355109967e+18,2024-11-21,NEG,ironic,freelancer,0.6413637399673462
1.859658669148996e+18,2024-11-21,NEU,ironic,journalist,0.9956677556037904
1.8596583922495365e+18,2024-11-21,NEU,not ironic,activist,0.9843074083328248
1.859658313946092e+18,2024-11-21,POS,not ironic,scientist,0.984260618686676
1.859658203027604e+18,2024-11-21,POS,ironic,developer,0.9852817058563232
1.859657940761744e+18,2024-11-21,NEG,not ironic,speaker,0.9157342314720154
1.8596577002394376e+18,2024-11-21,NEG,ironic,executive,0.997824728488922
1.8596569643112205e+18,2024-11-21,NEU,ironic,retired,0.5833088755607605
1.859656801912025e+18,2024-11-21,POS,ironic,pastor,0.6452092528343201
1.8596567092136512e+18,2024-11-21,NEG,ironic,activist,0.9976423382759094
1.8596560962538703e+18,2024-11-21,NEU,not ironic,mba,0.8955158591270447
1.8596560771066924e+18,2024-11-21,NEU,not ironic,journalist,0.9843664169311525
1.8125767172042345e+18,2024-07-14,POS,ironic,freelancer,0.5803082585334778
1.812576083377812e+18,2024-07-14,NEG,not ironic,activist,0.6492286324501038
1.8125725016896348e+18,2024-07-14,NEG,ironic,writer,0.9898062944412231
1.8125722536972823e+18,2024-07-14,NEG,ironic,influencer,0.9960729479789734
1.8125721928085752e+18,2024-07-14,NEG,ironic,writer,0.9091731905937196
1.8125719056581553e+18,2024-07-14,NEG,not ironic,podcaster,0.9957781434059144
1.812571796060672e+18,2024-07-14,NEG,ironic,politician,0.9726852774620056
1.8125714326454927e+18,2024-07-14,NEG,not ironic,writer,0.590847373008728
1.8125712337892849e+18,2024-07-14,NEG,ironic,politician,0.5317176580429077
1.8125711322913587e+18,2024-07-14,NEU,ironic,ceo,0.9456131458282472
1.8621758746255444e+18,2024-11-28,NEU,not ironic,journalist,0.8289431929588318
1.862175250881868e+18,2024-11-28,NEG,not ironic,politician,0.9970170259475708
1.862175067532104e+18,2024-11-28,NEG,ironic,writer,0.9950965642929076
1.8621749374583729e+18,2024-11-28,POS,not ironic,writer,0.8169670104980469
1.862173334009434e+18,2024-11-28,NEG,not ironic,writer,0.9899927377700806
1.8621733193923835e+18,2024-11-28,NEG,not ironic,journalist,0.9981987476348876
1.862173265541702e+18,2024-11-28,NEU,ironic,writer,0.9989144802093506
1.862173066660283e+18,2024-11-28,NEG,ironic,activist,0.9928330779075624
1.86217061642766e+18,2024-11-28,NEU,not ironic,writer,0.9989941716194152
1.8621704250037985e+18,2024-11-28,POS,ironic,influencer,0.771399736404419
1.8621682103903068e+18,2024-11-28,NEG,ironic,activist,0.9843074083328248
1.8621681589471644e+18,2024-11-28,NEU,not ironic,researcher,0.953419029712677
1.862167367784264e+18,2024-11-28,NEG,not ironic,artist,0.9805740118026732
1.8621665511991708e+18,2024-11-28,NEU,not ironic,freelancer,0.348268449306488
1.862166148483273e+18,2024-11-28,POS,ironic,activist,0.9045438766479492
1.862166038944657e+18,2024-11-28,POS,not ironic,writer,0.9856837391853333
1.8621641934301391e+18,2024-11-28,NEG,not ironic,writer,0.9939913153648376
1.862162307649852e+18,2024-11-28,NEU,not ironic,author,0.995743453502655
1.8621618271839608e+18,2024-11-28,POS,not ironic,freelancer,0.9145514369010924
1.862161006736122e+18,2024-11-28,NEG,not ironic,speaker,0.7046650648117065
1.862160890507764e+18,2024-11-28,NEG,not ironic,speaker,0.7046650648117065
1.862160474961519e+18,2024-11-28,NEU,not ironic,scientist,0.9935413002967834
1.862159515514442e+18,2024-11-28,NEU,ironic,writer,0.8638102412223816
1.8621594578215767e+18,2024-11-28,POS,ironic,speaker,0.8814900517463684
1.862158884024017e+18,2024-11-28,NEU,not ironic,influencer,0.9799636602401732
1.8621584683055928e+18,2024-11-28,POS,ironic,influencer,0.8894640207290649
1.8621581597012173e+18,2024-11-28,POS,ironic,educator,0.9964291453361512
1.8621580591051205e+18,2024-11-28,POS,not ironic,activist,0.8869117498397827
1.8621566114536207e+18,2024-11-28,NEU,not ironic,veterinarian,0.9939262270927428
1.862155342613824e+18,2024-11-28,NEU,not ironic,blogger,0.8966474533081055
1.862153698111013e+18,2024-11-28,NEU,not ironic,influencer,0.9940983653068542
1.8621535812283807e+18,2024-11-28,NEG,ironic,podcaster,0.9984058141708374
1.8621533827245307e+18,2024-11-28,NEG,not ironic,author,0.9856157898902892
1.8621520411092585e+18,2024-11-28,NEG,ironic,podcaster,0.9857847094535828
1.862150593164313e+18,2024-11-28,NEG,not ironic,reporter,0.8905453681945801
1.8621493287117007e+18,2024-11-28,NEG,ironic,writer,0.9976869225502014
1.8621490818560865e+18,2024-11-28,POS,not ironic,speaker,0.9969484210014344
1.8621483486582828e+18,2024-11-28,NEG,ironic,activist,0.3861222863197326
1.8621480511647048e+18,2024-11-28,NEU,not ironic,veterinarian,0.7545357346534729
1.8621475576080428e+18,2024-11-28,POS,not ironic,researcher,0.7835059762001038
1.862147397721244e+18,2024-11-28,NEG,ironic,scientist,0.9942355155944824
1.8621469767182093e+18,2024-11-28,NEG,not ironic,writer,0.9319241046905518
1.8621457478456325e+18,2024-11-28,NEG,ironic,freelancer,0.7543697953224182
1.821897283736384e+18,2024-08-09,NEG,not ironic,chef,0.9974236488342284
1.82189625962972e+18,2024-08-09,NEG,ironic,phd,0.970501184463501
1.8218962137649528e+18,2024-08-09,NEU,not ironic,politician,0.9888916015625
1.8218956937005711e+18,2024-08-09,NEU,not ironic,blogger,0.9968651533126832
1.8218942663624584e+18,2024-08-09,NEU,not ironic,author,0.9919360280036926
1.8218942056624625e+18,2024-08-09,NEU,not ironic,writer,0.9912064671516418
1.8218941963214769e+18,2024-08-09,POS,not ironic,influencer,0.4537882208824157
1.8218940134036608e+18,2024-08-09,NEG,ironic,performer,0.8015137910842896
1.8218912365522248e+18,2024-08-09,NEG,not ironic,speaker,0.6362834572792053
1.8218901142109064e+18,2024-08-09,NEG,not ironic,executive,0.9978103041648864
1.821889859700593e+18,2024-08-09,POS,not ironic,executive,0.9433603286743164
1.821889204701557e+18,2024-08-09,NEG,not ironic,writer,0.9984629154205322
1.8218891859359788e+18,2024-08-09,NEG,ironic,speaker,0.9959619045257568
1.8218886317928696e+18,2024-08-09,NEU,not ironic,activist,0.9287936091423036
1.8218875541293755e+18,2024-08-09,NEG,not ironic,speaker,0.8814900517463684
1.8218875266903045e+18,2024-08-09,NEG,ironic,manager,0.9811938405036926
1.8218859992464428e+18,2024-08-09,NEU,not ironic,speaker,0.9460861086845398
1.8218859025466903e+18,2024-08-09,NEU,not ironic,speaker,0.8814900517463684
1.821884044381926e+18,2024-08-09,NEG,not ironic,veterinarian,0.7605076432228088
1.821883977302528e+18,2024-08-09,NEU,not ironic,writer,0.9906770586967468
1.821882417143001e+18,2024-08-09,NEU,ironic,entrepreneur,0.9981259703636168
1.821881338644869e+18,2024-08-09,NEU,not ironic,influencer,0.9710341095924376
1.8218798517473324e+18,2024-08-09,NEG,ironic,influencer,0.9236076474189758
1.821877846383428e+18,2024-08-09,NEG,ironic,politician,0.9002073407173157
1.821877804637553e+18,2024-08-09,NEG,ironic,investor,0.9818779230117798
1.8218773739747825e+18,2024-08-09,POS,ironic,activist,0.7314233779907227
1.821877115655984e+18,2024-08-09,NEU,ironic,freelancer,0.5487823486328125
1.82187487195082e+18,2024-08-09,NEG,ironic,teacher,0.9955259561538696
1.8218747964575247e+18,2024-08-09,NEG,not ironic,musician,0.5496662855148315
1.8621191239347e+18,2024-11-28,POS,not ironic,blogger,0.4281826317310333
1.8621190967726904e+18,2024-11-28,NEU,not ironic,influencer,0.9801730513572692
1.8621179024149176e+18,2024-11-28,POS,not ironic,journalist,0.9966497421264648
1.862117058978132e+18,2024-11-28,NEU,not ironic,journalist,0.9960504770278932
1.8621166439643423e+18,2024-11-28,NEG,not ironic,podcaster,0.99875807762146
1.8621131190125773e+18,2024-11-28,NEG,ironic,influencer,0.9906870722770692
1.8621130810837284e+18,2024-11-28,NEG,not ironic,influencer,0.9135400056838988
1.862112181719851e+18,2024-11-28,NEU,not ironic,writer,0.9881296157836914
1.86211080299756e+18,2024-11-28,NEG,not ironic,instructor,0.9947568774223328
1.8621100906621504e+18,2024-11-28,NEG,not ironic,mba,0.7627915740013123
1.862108767300526e+18,2024-11-28,POS,not ironic,writer,0.9856837391853333
1.86210763506491e+18,2024-11-28,POS,ironic,retired,0.5833088755607605
1.8621072824791657e+18,2024-11-28,NEG,ironic,retired,0.4267309904098511
1.862105421818823e+18,2024-11-28,NEU,not ironic,writer,0.9978637099266052
1.8621050496078607e+18,2024-11-28,POS,not ironic,influencer,0.9026755094528198
1.8621044775929203e+18,2024-11-28,NEG,not ironic,activist,0.93134605884552
1.862104164253217e+18,2024-11-28,NEU,not ironic,activist,0.9885569214820862
1.8621031184915748e+18,2024-11-28,POS,not ironic,author,0.995743453502655
1.86210150199448e+18,2024-11-28,NEU,not ironic,activist,0.9843074083328248
1.862101153388925e+18,2024-11-28,NEU,not ironic,writer,0.9541231989860536
1.8620946654004347e+18,2024-11-28,NEG,not ironic,freelancer,0.6413637399673462
1.862094084090827e+18,2024-11-28,NEU,not ironic,activist,0.9876327514648438
1.8620904532622543e+18,2024-11-28,NEU,ironic,writer,0.9974801540374756
1.8620892484528287e+18,2024-11-28,NEG,not ironic,speaker,0.9282350540161132
1816528282361504000,2024-07-25,NEU,ironic,influencer,0.9187385439872742
1846027274677575936,2024-10-15,NEU,ironic,influencer,0.7349985241889954
1808142336129749504,2024-07-02,POS,not ironic,journalist,0.8289431929588318
1808142240977457664,2024-07-02,NEU,not ironic,freelancer,0.9905389547348022
1808141975796826368,2024-07-02,NEG,not ironic,politician,0.994928240776062
1808140771339784448,2024-07-02,NEG,not ironic,activist,0.992210566997528
1808138179104723200,2024-07-02,NEG,ironic,musician,0.981156051158905
1808137189106045184,2024-07-02,NEG,not ironic,performer,0.7510448694229126
1808136526078812416,2024-07-02,NEG,not ironic,lawyer,0.997735321521759
1808135810799079680,2024-07-02,NEU,ironic,politician,0.9618895649909972
1808133209047134464,2024-07-02,NEU,ironic,activist,0.813315212726593
1808131360172687616,2024-07-02,POS,not ironic,politician,0.9664942026138306
1808130194495947264,2024-07-02,NEG,not ironic,speaker,0.9071357846260072
1808128555194224896,2024-07-02,NEU,not ironic,journalist,0.9986236691474916
1808128429922910464,2024-07-02,NEG,not ironic,politician,0.9756807684898376
1808127484006646272,2024-07-02,NEG,not ironic,politician,0.9927409887313844
1808124275162779904,2024-07-02,NEG,ironic,politician,0.9618895649909972
1808123446393553152,2024-07-02,NEG,not ironic,writer,0.9982569217681884
1808119781725290752,2024-07-02,NEG,ironic,scientist,0.99230694770813
1808118057342324736,2024-07-02,NEG,ironic,composer,0.9905656576156616
1808115161829359616,2024-07-02,POS,not ironic,entrepreneur,0.996748387813568
1808114915724415232,2024-07-02,NEU,not ironic,journalist,0.9956342577934264
1.8590793980553915e+18,2024-11-20,NEU,ironic,performer,0.9987348914146424
1.8590763401100168e+18,2024-11-20,NEU,not ironic,writer,0.9934551119804382
1.8590762780678103e+18,2024-11-20,NEU,ironic,freelancer,0.6413637399673462
1.8590762675530263e+18,2024-11-20,NEU,not ironic,influencer,0.9327766299247742
1.8590757038256333e+18,2024-11-20,NEG,not ironic,performer,0.9776151180267334
1.8590737880144568e+18,2024-11-20,NEG,not ironic,Unknown,0.0
1.859073535320228e+18,2024-11-20,NEU,ironic,performer,0.9674222469329834
1.8590726994834227e+18,2024-11-20,NEU,not ironic,strategist,0.9885292649269104
1.859072556772328e+18,2024-11-20,NEG,not ironic,influencer,0.971328854560852
1.859072065351152e+18,2024-11-20,POS,not ironic,reporter,0.9849593043327332
1.85907192944312e+18,2024-11-20,NEG,ironic,speaker,0.9851094484329224
1.8590716132426511e+18,2024-11-20,NEG,not ironic,journalist,0.9983007907867432
1.859070940346233e+18,2024-11-20,NEG,not ironic,performer,0.9874420762062072
1.8590705511525376e+18,2024-11-20,NEG,not ironic,retired,0.8854758739471436
1.859070295849452e+18,2024-11-20,POS,not ironic,influencer,0.8924238681793213
1.859070213636924e+18,2024-11-20,NEG,not ironic,entrepreneur,0.9938133955001832
1.85906801792716e+18,2024-11-20,NEU,ironic,writer,0.9969967007637024
1.859067866680533e+18,2024-11-20,NEU,not ironic,author,0.9941619038581848
1.8590662580646057e+18,2024-11-20,NEU,not ironic,politician,0.7716341614723206
1.8590655520416364e+18,2024-11-20,NEU,not ironic,influencer,0.8844005465507507
1.821917899210289e+18,2024-08-09,NEU,not ironic,politician,0.9944643378257751
1.821917583588668e+18,2024-08-09,NEG,not ironic,director,0.992132842540741
1.821917371600192e+18,2024-08-09,POS,not ironic,filmmaker,0.9916375279426576
1.8219165967989235e+18,2024-08-09,NEG,not ironic,activist,0.9752488732337952
1.821916284893684e+18,2024-08-09,NEG,not ironic,performer,0.9777398705482484
1.8219158117510308e+18,2024-08-09,NEG,ironic,host,0.996426284313202
1.821915680775496e+18,2024-08-09,NEU,not ironic,researcher,0.9971833825111388
1.8219154643620744e+18,2024-08-09,NEG,not ironic,journalist,0.9538748860359192
1.8219152780468431e+18,2024-08-09,NEU,not ironic,activist,0.9849417805671692
1.8219147836519383e+18,2024-08-09,NEU,not ironic,writer,0.9963422417640686
1.82191476214748e+18,2024-08-09,NEG,ironic,influencer,0.5713299512863159
1.8219143521542067e+18,2024-08-09,NEU,not ironic,journalist,0.9922648072242736
1.8219142737545708e+18,2024-08-09,POS,not ironic,executive,0.9829303622245787
1.821913628167058e+18,2024-08-09,NEG,ironic,editor,0.9719204902648926
1.8219131108879447e+18,2024-08-09,NEG,ironic,lawyer,0.9942324757575988
1.8219124796745933e+18,2024-08-09,NEU,not ironic,influencer,0.9648918509483336
1.821912451396313e+18,2024-08-09,NEG,ironic,retired,0.9212473034858704
1.8219120047826865e+18,2024-08-09,NEU,ironic,writer,0.8882866501808167
1.82191172800918e+18,2024-08-09,NEG,ironic,engineer,0.9935537576675416
1.8219116658034568e+18,2024-08-09,POS,not ironic,influencer,0.991381824016571
1.8219116239733883e+18,2024-08-09,NEU,not ironic,speaker,0.8035724759101868
1.82191155738044e+18,2024-08-09,NEU,not ironic,politician,0.7526715397834778
1.8219113744964608e+18,2024-08-09,NEG,ironic,activist,0.995575189590454
1.821911034723984e+18,2024-08-09,POS,not ironic,politician,0.9976748824119568
1.82190953104534e+18,2024-08-09,NEG,not ironic,politician,0.7820961475372314
1.8219094673126444e+18,2024-08-09,POS,not ironic,influencer,0.9606394171714784
1.821909430646022e+18,2024-08-09,NEU,not ironic,manager,0.7485377192497253
1.821908688170357e+18,2024-08-09,NEU,not ironic,writer,0.9938931465148926
1.821907846889456e+18,2024-08-09,NEG,ironic,educator,0.9964291453361512
1.821907488133768e+18,2024-08-09,NEG,ironic,writer,0.7168317437171936
1.8219074416734705e+18,2024-08-09,NEU,ironic,politician,0.9064763784408568
1.8219072506274084e+18,2024-08-09,NEG,ironic,activist,0.602940022945404
1.8219071261821425e+18,2024-08-09,NEG,ironic,activist,0.9399643540382384
1.8219061172674808e+18,2024-08-09,NEU,not ironic,activist,0.975762665271759
1.821905956198085e+18,2024-08-09,NEG,not ironic,performer,0.758747935295105
1.8219056886012068e+18,2024-08-09,NEG,not ironic,influencer,0.7465794086456299
1.8219054828244173e+18,2024-08-09,NEU,not ironic,speaker,0.8446082472801208
1.821905451065213e+18,2024-08-09,NEU,ironic,writer,0.9935360550880432
1.8219050184314555e+18,2024-08-09,NEG,not ironic,podcaster,0.9886055588722228
1.8219049509828e+18,2024-08-09,POS,not ironic,activist,0.992210566997528
1.821903622323462e+18,2024-08-09,POS,not ironic,freelancer,0.870955228805542
1.8219035080835525e+18,2024-08-09,NEG,ironic,writer,0.9940974712371826
1.8219032361707195e+18,2024-08-09,NEG,not ironic,influencer,0.7974846363067627
1.8219025401052e+18,2024-08-09,NEG,ironic,writer,0.99651437997818
1.8219014259048817e+18,2024-08-09,NEG,not ironic,politician,0.9064763784408568
1.8219009525944817e+18,2024-08-09,POS,not ironic,influencer,0.9801079034805298
1.8219007363655764e+18,2024-08-09,NEG,ironic,writer,0.8286733031272888
1.8218999739671475e+18,2024-08-09,NEU,ironic,speaker,0.8501006364822388
1.821899454590632e+18,2024-08-09,NEU,not ironic,freelancer,0.9287168979644777
1.8218992880681208e+18,2024-08-09,NEU,not ironic,journalist,0.9986236691474916
1.8218977531125023e+18,2024-08-09,POS,not ironic,influencer,0.9626922607421876
1.8218977251278605e+18,2024-08-09,NEG,ironic,influencer,0.9811707735061646
1.836111310326764e+18,2024-09-17,NEU,ironic,activist,0.9911516904830932
1.8361111644069888e+18,2024-09-17,NEG,not ironic,influencer,0.9960617423057556
1.8361102977208364e+18,2024-09-17,NEU,not ironic,journalist,0.9983481168746948
1.8361102877888143e+18,2024-09-17,NEU,not ironic,influencer,0.9798875451087952
1.836110147720274e+18,2024-09-17,NEU,not ironic,speaker,0.9646103978157043
1.8361098639836897e+18,2024-09-17,NEU,not ironic,activist,0.9350581765174866
1.8361091548904328e+18,2024-09-17,NEU,not ironic,entrepreneur,0.9827850461006165
1.8361079198905185e+18,2024-09-17,NEG,not ironic,activist,0.8032458424568176
1.8361077031831145e+18,2024-09-17,NEG,not ironic,politician,0.9970170259475708
1.836107572295942e+18,2024-09-17,POS,not ironic,activist,0.926307499408722
1.836107521066468e+18,2024-09-17,NEU,not ironic,politician,0.6918630003929138
1.8361066764261496e+18,2024-09-17,NEU,not ironic,influencer,0.9612926244735718
1.8361065592121508e+18,2024-09-17,NEG,ironic,politician,0.9501172304153442
1.8361062515935603e+18,2024-09-17,NEU,not ironic,freelancer,0.5197954177856445
1.836106046475281e+18,2024-09-17,NEG,ironic,writer,0.9885786175727844
1.8361054283061368e+18,2024-09-17,NEU,not ironic,performer,0.9967253804206848
1.836105015989052e+18,2024-09-17,NEU,not ironic,politician,0.9967690706253052
1.836104892467024e+18,2024-09-17,NEG,not ironic,influencer,0.5603424906730652
1.8361045935345293e+18,2024-09-17,NEG,not ironic,investor,0.9892984628677368
1.8361042873422152e+18,2024-09-17,NEU,not ironic,journalist,0.9984527230262756
1.8361034779461384e+18,2024-09-17,NEG,not ironic,journalist,0.9609950184822084
1.8361031154956083e+18,2024-09-17,NEG,ironic,influencer,0.991819441318512
1.8361029273388529e+18,2024-09-17,NEU,not ironic,journalist,0.98792564868927
1.836102886213796e+18,2024-09-17,NEU,not ironic,writer,0.9916319847106934
1.8361028386545167e+18,2024-09-17,POS,not ironic,freelancer,0.9860325455665588
1.8361014880302203e+18,2024-09-17,NEG,ironic,writer,0.8882866501808167
1.836100983417447e+18,2024-09-17,NEG,ironic,freelancer,0.9976643919944764
1.836100982293308e+18,2024-09-17,NEG,not ironic,editor,0.9937538504600524
1.83610053543218e+18,2024-09-17,NEU,not ironic,writer,0.9984978437423706
1.836100511960818e+18,2024-09-17,NEU,ironic,Unknown,0.0
1.8361003928300751e+18,2024-09-17,POS,not ironic,veterinarian,0.9364954829216005
1.836100201032872e+18,2024-09-17,NEG,ironic,speaker,0.8814900517463684
1.836099370921661e+18,2024-09-17,NEG,ironic,manager,0.9802558422088624
1.836098696221532e+18,2024-09-17,NEG,not ironic,entrepreneur,0.9912371039390564
1.836098327575769e+18,2024-09-17,NEG,not ironic,journalist,0.9981507658958436
1.836097390044156e+18,2024-09-17,NEG,not ironic,model,0.7921731472015381
1.8360966681750776e+18,2024-09-17,NEG,ironic,politician,0.9958231449127196
1.836096493650084e+18,2024-09-17,POS,not ironic,host,0.995724320411682
1.8360964051626765e+18,2024-09-17,NEU,not ironic,coach,0.8719565868377686
1.83609493783174e+18,2024-09-17,NEU,not ironic,politician,0.8867358565330505
1.836094930277765e+18,2024-09-17,NEU,not ironic,activist,0.9836800694465636
1.8360945150330885e+18,2024-09-17,NEG,not ironic,writer,0.5913165211677551
1.8360938774320008e+18,2024-09-17,NEG,ironic,politician,0.9981123208999634
1.8360934691456617e+18,2024-09-17,NEG,ironic,politician,0.9019456505775452
1.836092860116132e+18,2024-09-17,NEU,not ironic,activist,0.978323221206665
1.836092160959288e+18,2024-09-17,NEG,ironic,freelancer,0.4618473052978515
1.786976751324742e+18,2024-05-05,NEG,ironic,activist,0.9970064759254456
1.786976304681943e+18,2024-05-05,NEG,ironic,Unknown,0.0
1.7869734946741046e+18,2024-05-05,NEU,not ironic,healthcare,0.9911417365074158
1.7869720969307302e+18,2024-05-05,NEG,not ironic,writer,0.9900144338607788
1.7869669312594045e+18,2024-05-05,NEG,not ironic,writer,0.9973387718200684
1.786966805187302e+18,2024-05-05,NEG,not ironic,politician,0.9517292976379396
1.78696635178281e+18,2024-05-05,NEG,not ironic,influencer,0.984280288219452
1.786965565179138e+18,2024-05-05,NEG,not ironic,writer,0.9851472973823548
1.7869652588226685e+18,2024-05-05,NEG,not ironic,attorney,0.98684424161911
1.7869622785977057e+18,2024-05-05,NEG,not ironic,freelancer,0.9976643919944764
1.7869615448126016e+18,2024-05-05,NEG,not ironic,writer,0.9914636611938475
1.786961418866119e+18,2024-05-05,NEG,not ironic,influencer,0.753998339176178
1.7869603684655844e+18,2024-05-05,NEG,not ironic,activist,0.9904493689537048
1.7869588197355238e+18,2024-05-05,NEG,not ironic,host,0.9921894073486328
1.7869579000004695e+18,2024-05-05,NEG,not ironic,activist,0.9728483557701112
1.7869567345373143e+18,2024-05-05,NEU,ironic,writer,0.9857257008552552
1.786956708897563e+18,2024-05-05,POS,ironic,entrepreneur,0.9988729953765868
1.7869554496335096e+18,2024-05-05,POS,ironic,activist,0.8878574967384338
1.7869536323800556e+18,2024-05-05,NEG,ironic,youtuber,0.9953265190124512
1.7869531614433078e+18,2024-05-05,NEU,not ironic,performer,0.9966691732406616
1.7869517977618803e+18,2024-05-05,NEG,not ironic,investigator,0.870410144329071
1809434140426518528,2024-07-06,NEU,ironic,speaker,0.903564751148224
1809432218948784384,2024-07-06,NEU,not ironic,freelancer,0.6413637399673462
1809429188991930880,2024-07-06,NEG,not ironic,podcaster,0.997203290462494
1809427800048472320,2024-07-06,NEG,ironic,speaker,0.9897435307502748
1.8135047304943785e+18,2024-07-17,NEG,ironic,retired,0.9598602056503296
1.813502997852283e+18,2024-07-17,NEG,not ironic,influencer,0.8612029552459717
